Date,Portfolio Value,Benchmark Value
2022-11-11,2.933312294345332,2.139925597676301
2022-11-14,2.9378919071656284,2.1380290303082177
2022-11-15,2.940303162944801,2.1473458587098446
2022-11-16,2.932971341773252,2.1403887932653918
2022-11-17,2.9438199702128776,2.1346219989463373
2022-11-18,2.909754535520534,2.1221939256948548
2022-11-21,2.894828872043015,2.1092564935346676
2022-11-22,2.9290322585564055,2.1222737196906105
2022-11-23,2.9143512600955823,2.1236404445477772
2022-11-24,2.919997346502908,2.1461495462535125
2022-11-25,2.9349514561206353,2.150936399647381
2022-11-28,2.92929853405353,2.1524524612905966
2022-11-29,2.906870576720752,2.1584261305779378
2022-11-30,2.9145955804147072,2.181712029859549
2022-12-01,2.9223213621642325,2.1876411792925596
2022-12-02,2.9447287966595854,2.1799417209800223
2022-12-05,2.9724745568353326,2.184868377623163
2022-12-06,2.976729546401741,2.1785055415218335
2022-12-07,2.9514487181318985,2.1657584480874443
2022-12-08,2.9693447277815506,2.1686623362139152
2022-12-09,2.9657063178027436,2.1590125328497445
2022-12-12,2.9780240682653503,2.1593834893860038
2022-12-13,2.9981558556456434,2.1700937270302454
2022-12-14,3.013266763166103,2.18060878527827
2022-12-15,2.9705715723481934,2.157063285899417
2022-12-16,2.9152406139608606,2.130531499490683
2022-12-19,2.942113975262784,2.1523770502759363
2022-12-20,2.957151666795657,2.1456842792977584
2022-12-21,2.8799286832317077,2.1276146111709457
2022-12-22,2.8601191254273055,2.114800713336629
2022-12-23,2.769726359370072,2.0671047520966104
2022-12-26,2.840796468113704,2.095458065685611
2022-12-27,2.862455264541057,2.113952326795304
2022-12-28,2.8788522281945395,2.1157992471087517
2022-12-29,2.880030701900632,2.1212227822250878
2022-12-30,2.8871258901089845,2.117150644584769
2023-01-02,2.8913836755258338,2.1252272298167263
2023-01-03,2.8908699056594123,2.129781064494192
2023-01-04,2.845807992577015,2.105175189289519
2023-01-05,2.8550745081822964,2.109106209912959
2023-01-06,2.8164299667060386,2.0905284419941377
2023-01-09,2.843989792199743,2.114787857443518
2023-01-10,2.80964457005458,2.0988257804539274
2023-01-11,2.793225312140585,2.091057080163685
2023-01-12,2.792449097787713,2.091154905826312
2023-01-13,2.825977558222669,2.101120045222393
2023-01-17,2.829920210486235,2.1111644418698288
2023-01-18,2.878534768327205,2.123047232078721
2023-01-19,2.8863141518594237,2.116109428830214
2023-01-20,2.859607595054299,2.1018552398673687
2023-01-23,2.8585151911093303,2.1086419226635043
2023-01-24,2.816158249912215,2.104281831887045
2023-01-25,2.816229728438744,2.0808223866384936
2023-01-27,2.770930092342908,2.046964191337411
2023-01-30,2.727885455820891,2.0469351264454168
2023-01-31,2.7389995920190664,2.05912449870285
2023-02-01,2.747765742825229,2.027482626189524
2023-02-02,2.7378321473391045,2.0103916676637326
2023-02-03,2.7484090574013877,2.037154465494957
2023-02-06,2.701815677415583,2.0347212975823834
2023-02-07,2.657184788999339,2.0354385504087507
2023-02-08,2.6718686429635707,2.0669822219067697
2023-02-09,2.6808367672312436,2.0679914266293475
2023-02-10,2.653279187968135,2.060634296625989
2023-02-13,2.645952263760624,2.04695842444457
2023-02-14,2.669692470676348,2.0525968515477606
2023-02-15,2.6712954204299453,2.068245814211053
2023-02-16,2.7092820551786883,2.079492048364459
2023-02-17,2.700605732624435,2.067225118903089
2023-02-20,2.6921305038163243,2.0603121920705596
2023-02-21,2.6858109540373034,2.053638415863352
2023-02-22,2.65049214092112,2.0220703174883465
2023-02-23,2.6747546781863694,2.0199730827677196
2023-02-24,2.6452689782237324,2.0137956067066853
2023-02-27,2.622489622364446,1.9986547709394398
2023-02-28,2.568458435607694,1.9942324830710645
2023-03-01,2.6233555910427784,2.0205614060868453
2023-03-02,2.6005408088861226,2.0113039055576025
2023-03-03,2.6305948556097465,2.0394379355790577
2023-03-06,2.6324202877979093,2.052558739337082
2023-03-08,2.630035095329591,2.0617520641907556
2023-03-09,2.6412921607329025,2.0464353854568733
2023-03-10,2.624679270676457,2.034792683452842
2023-03-13,2.5989839902518397,2.0066810267257913
2023-03-14,2.5868588556551,1.9906655387457552
2023-03-15,2.6000849431924222,1.9915394295144835
2023-03-16,2.545421518939763,1.994964651422046
2023-03-17,2.5885464838042993,2.0093654837788737
2023-03-20,2.5530651393679222,1.9913609390769016
2023-03-21,2.5646485561099746,1.9995046610563738
2023-03-22,2.564174242707188,2.0044331804894093
2023-03-23,2.5805780485683507,2.001038004486203
2023-03-24,2.528718042760039,1.980682496566034
2023-03-27,2.531467471327499,1.9812660497994825
2023-03-28,2.526346950246298,1.9683750930218917
2023-03-29,2.567687971904784,1.9973988879414561
2023-03-31,2.602751713878808,2.020592911871888
2023-04-03,2.60535900221594,2.03008330472013
2023-04-05,2.608392137926056,2.040484787947827
2023-04-06,2.5924705668781245,2.045615162868173
2023-04-10,2.627540388638085,2.0570136209348697
2023-04-11,2.6775517295640903,2.069043460597708
2023-04-12,2.675292629296325,2.0778594867562856
2023-04-13,2.6943154108976466,2.0809102486488027
2023-04-17,2.7063396436049505,2.0807251741539288
2023-04-18,2.709902470818886,2.080371598815217
2023-04-19,2.7228741902844655,2.072625531239561
2023-04-20,2.707277516876922,2.074651342580843
2023-04-24,2.705004073794306,2.0895003965461876
2023-04-25,2.7134384110513587,2.096173645809336
2023-04-26,2.7088684863754624,2.1016791825284526
2023-04-27,2.7355446172458673,2.1134232344816235
2023-04-28,2.7427900686428903,2.1338337248876633
2023-05-02,2.7856663010465375,2.1475492134009797
2023-05-03,2.766215037015591,2.138808110704258
2023-05-04,2.771272143982484,2.1555779652835145
2023-05-05,2.776781017147526,2.148855648289015
2023-05-08,2.805145890596446,2.169909537685846
2023-05-09,2.801041267622166,2.167948436861167
2023-05-10,2.807726720414238,2.1753040542978574
2023-05-11,2.7738379582488872,2.177602540825474
2023-05-12,2.765152969544524,2.1742046973326854
2023-05-15,2.7941337711874197,2.1837326427877475
2023-05-16,2.7894584534113633,2.1765678663495693
2023-05-17,2.788508836031019,2.1678978982933566
2023-05-18,2.761118031127294,2.157132162744782
2023-05-19,2.749169590011291,2.1642882510019907
2023-05-22,2.7722176348986114,2.1874921805324288
2023-05-23,2.7759722838141307,2.194311887468174
2023-05-24,2.7936173993221765,2.195932380904252
2023-05-25,2.8231770670160192,2.2059868505852505
2023-05-26,2.8242049695012748,2.2238797472346654
2023-05-29,2.821131851115828,2.2367287066220167
2023-05-30,2.8339284253978567,2.236886240094861
2023-05-31,2.8097614452594546,2.235655202621179
2023-06-01,2.8143866932419495,2.2343640362639845
2023-06-02,2.8458553487754803,2.250563527101077
2023-06-05,2.8496643533526216,2.2564055133223073
2023-06-06,2.853368373382143,2.2621368456070496
2023-06-07,2.866811241670716,2.28193597018024
2023-06-08,2.8681424788070404,2.269762264731295
2023-06-09,2.8544253398623383,2.2642808214906873
2023-06-12,2.858585530542138,2.272431335034642
2023-06-13,2.9057943618640105,2.2872775983903395
2023-06-14,2.918125836127152,2.292335477331249
2023-06-15,2.92509976680711,2.2912501212015792
2023-06-16,2.9430826232839356,2.3061607165113527
2023-06-19,2.9347670776974515,2.2998590845668656
2023-06-20,2.9464547695007246,2.3129931215922332
2023-06-21,2.9431788472896256,2.3182609619668106
2023-06-22,2.9366731718275645,2.3041390697016766
2023-06-23,2.9428451543486336,2.2866642198249942
2023-06-26,2.957517891817627,2.2994731723323376
2023-06-27,2.9562147063263806,2.310531528948922
2023-06-28,2.995710152259,2.3292068507101105
2023-06-30,3.024738409865941,2.3552045021656545
2023-07-03,3.028216781344543,2.360574608482734
2023-07-04,3.0333343430345,2.365944595386549
2023-07-05,3.0826500444376297,2.378481158788244
2023-07-06,3.1088350367924766,2.3906585577308768
2023-07-07,3.0597998980602434,2.3645793477557926
2023-07-10,3.049088423085991,2.362128733470224
2023-07-11,3.0800622620926843,2.380804611612218
2023-07-12,3.086364611600833,2.380013522606573
2023-07-13,3.071441977049437,2.377689694984304
2023-07-14,3.07901923403974,2.3964113686421937
2023-07-17,3.0836607758462535,2.403886276540278
2023-07-18,3.083186809943396,2.401611945333203
2023-07-19,3.0993772213436643,2.4093575248303662
2023-07-20,3.137445210411107,2.422530999088799
2023-07-24,3.1543819170735974,2.423298949880237
2023-07-25,3.185860496581512,2.431780165384905
2023-07-26,3.18780545881594,2.439614051584411
2023-07-27,3.140866287680788,2.432514593320742
2023-07-28,3.1684946669811733,2.444445914022832
2023-07-31,3.1928294955959338,2.462499785284262
2023-08-01,3.1790437928732938,2.458077356873449
2023-08-02,3.162797483704606,2.431965717292319
2023-08-03,3.169433383825152,2.4192352778608313
2023-08-04,3.262028878993951,2.4387032303429277
2023-08-07,3.3159719288877563,2.4523815801639697
2023-08-08,3.2532741469288458,2.4512079574416106
2023-08-09,3.279281358403975,2.468073061111116
2023-08-10,3.307494821622623,2.4641497954492255
2023-08-11,3.2684658956493826,2.451104649286162
2023-08-14,3.2403629614176106,2.4445359819231545
2023-08-16,3.231400373455257,2.448400431136748
2023-08-17,3.2508853892228196,2.445308845334752
2023-08-18,3.2453746016449108,2.4369722603681536
2023-08-21,3.278567447585797,2.4571769122457376
2023-08-22,3.3160618778704416,2.463009152350393
2023-08-23,3.2912027818582694,2.464184320133172
2023-08-24,3.309639192606614,2.4565064052951686
2023-08-25,3.2538039299976407,2.4364613616062654
2023-08-28,3.272935530884855,2.4432591074685592
2023-08-29,3.3028326647446784,2.4569257596211806
2023-08-30,3.350166609815124,2.4661404925345223
2023-08-31,3.315910889082158,2.4539689698792415
2023-09-01,3.341492733090478,2.486566626031862
2023-09-04,3.3425476155883604,2.505995546999408
2023-09-05,3.3555244298243365,2.5133275145139002
2023-09-06,3.3442346495915367,2.5148440755079724
2023-09-07,3.370630890031419,2.530536487149595
2023-09-08,3.396750370903049,2.5413153443951737
2023-09-11,3.4425830312515484,2.5669713711496907
2023-09-12,3.367349976991086,2.546875659002832
2023-09-13,3.3599362190815354,2.5565617489196977
2023-09-14,3.386770974009464,2.5671144601705453
2023-09-15,3.429825382171474,2.5807385047712788
2023-09-18,3.4314130122037803,2.5812505615636434
2023-09-20,3.3992255013065384,2.5599532153554305
2023-09-21,3.3547982182556986,2.5416553864644262
2023-09-22,3.3825948593099384,2.5374524842263084
2023-09-25,3.3848531859394386,2.542259539991032
2023-09-26,3.3602346056224874,2.542615183132583
2023-09-27,3.375092877450853,2.547793195325938
2023-09-28,3.339320193368899,2.517981991066709
2023-09-29,3.356937031908376,2.5430364461411945
2023-10-03,3.371369018243331,2.5305795636309756
2023-10-04,3.3164197213008677,2.5057373736061876
2023-10-05,3.3498816536401645,2.516567390088075
2023-10-06,3.3716691103319016,2.530345986007203
2023-10-09,3.3306760889828584,2.5105734050043904
2023-10-10,3.3921991933595668,2.538244665792334
2023-10-11,3.418948084697022,2.5568943080441318
2023-10-12,3.4277892873636127,2.555340593472056
2023-10-13,3.4389889323730944,2.555368320291883
2023-10-16,3.427323137266534,2.5567100757864893
2023-10-17,3.445136847773455,2.5680936415585447
2023-10-18,3.4185542427048246,2.5553266837356348
2023-10-19,3.4247880026222544,2.5559694682671807
2023-10-20,3.4359477109592946,2.5439828101241644
2023-10-25,3.417130080284191,2.5264578400392455
2023-10-26,3.3943732615553994,2.4952441865668202
2023-10-27,3.462382256600127,2.5289238286810334
2023-10-30,3.4763562509152064,2.534840808589494
2023-10-31,3.4745699070362335,2.533967572087458
2023-11-01,3.444921135861693,2.519840421912151
2023-11-02,3.486273391493644,2.5421319220501957
2023-11-03,3.555928819190409,2.563606907702937
2023-11-06,3.639929706520632,2.5898002745830526
2023-11-07,3.691753359927916,2.5960340684066447
2023-11-08,3.7325770652856836,2.6056255052696717
2023-11-09,3.7460445197383447,2.6019101422765067
2023-11-10,3.7629257141577264,2.6063769885971717
2023-11-13,3.8628991675169493,2.6186115518745137
2023-11-15,3.860753790083696,2.647333720502706
2023-11-16,3.8701919853572457,2.661424678191208
2023-11-17,3.893201989644382,2.66662787888166
2023-11-20,3.8802810444038562,2.658027693084308
2023-11-21,3.863997196374904,2.6693608785770633
2023-11-22,3.8684138473300873,2.6709627273503904
2023-11-23,3.8542741494250383,2.6671283438527675
2023-11-24,3.856649085136432,2.664984925932569
2023-11-28,3.898036110805924,2.6876467121593928
2023-11-29,3.9306863351163166,2.7079800245395007
2023-11-30,3.9911715534911947,2.7285900623644808
2023-12-01,4.0367294201456305,2.737832768465923
2023-12-04,4.114404140476652,2.790970729177351
2023-12-05,4.161097083632064,2.822773946399107
2023-12-06,4.173075150320254,2.827594319661985
2023-12-07,4.184651087151752,2.8306029543544042
2023-12-08,4.178595159791585,2.82798390975032
2023-12-11,4.194663489484016,2.833314878665699
2023-12-12,4.1465182684140816,2.826185560278723
2023-12-13,4.232500541251238,2.840229458224443
2023-12-14,4.285922298979718,2.8701016394627072
2023-12-15,4.331333939076461,2.901220480345261
2023-12-18,4.350407577160685,2.901691515165829
2023-12-19,4.439151840856348,2.90831150271445
2023-12-20,4.295693047791772,2.8517016145760765
2023-12-21,4.337424217120127,2.8640457185432964
2023-12-22,4.383264500277753,2.8896631938093145
2023-12-26,4.390211683352319,2.907863561907766
2023-12-27,4.419084070068178,2.9368055474114905
2023-12-28,4.45008436488254,2.9571350802391887
2023-12-29,4.444860241770014,2.9562067461152717
2024-01-01,4.444804812089943,2.9599131157615
2024-01-02,4.465225301752657,2.9543789994319485
2024-01-03,4.4588197387263175,2.941612152614224
2024-01-04,4.513936032015762,2.9625581414518307
2024-01-05,4.547161795854371,2.9703464613895125
2024-01-08,4.527710158525,2.948547343557325
2024-01-09,4.594094918952075,2.961647455117438
2024-01-10,4.584679727686536,2.968384030331144
2024-01-11,4.604201847878683,2.9801323336889065
2024-01-12,4.631008673099221,3.0075872039353673
2024-01-15,4.641293249394376,3.027262157914913
2024-01-16,4.577849237452038,3.013570653298505
2024-01-17,4.517895625016372,2.9731624958255227
2024-01-18,4.5011594466951275,2.964346755073507
2024-01-19,4.6150072817727885,2.998625680277762
2024-01-23,4.507276895391935,2.943502913351079
2024-01-24,4.61208912091263,2.9840375462252196
2024-01-29,4.6858167435433815,3.035012327806648
2024-01-30,4.609672871161684,3.009013153894696
2024-01-31,4.644274681373005,3.0413058505766704
2024-02-01,4.636733199420338,3.0374840059059913
2024-02-02,4.718553730409484,3.067523325006965
2024-02-05,4.667056551898167,3.064618704252217
2024-02-06,4.703048908849887,3.0901058295919106
2024-02-07,4.860086483051511,3.109908735361848
2024-02-08,4.9416876960482,3.0903840803509817
2024-02-09,4.947112340233079,3.1014470562865277
2024-02-12,4.869316078840919,3.0798770032869256
2024-02-13,4.927616216022279,3.0949925069275275
2024-02-14,5.0107784794174375,3.1134984196920854
2024-02-15,5.047772554361787,3.1301497703585515
2024-02-16,5.1519360132488305,3.1582151728142733
2024-02-19,5.174365004836129,3.167698618527246
2024-02-20,5.107756598831265,3.1750900709210486
2024-02-21,5.042434586469706,3.1558350638513706
2024-02-22,5.129476533194654,3.1889115716384966
2024-02-23,5.17306246457824,3.1995934768876033
2024-02-26,5.166526598310853,3.185403384343292
2024-02-27,5.177057916546861,3.191816301803702
2024-02-28,5.105425725550635,3.14722994327311
2024-02-29,5.085189130162368,3.158014905567553
2024-03-01,5.129321802775545,3.2016411652972407
2024-03-04,5.215212978289808,3.2162017420384084
2024-03-05,5.213083460950003,3.207799789147075
2024-03-06,5.248418679436788,3.218213310707468
2024-03-07,5.331682482434182,3.234758590462982
2024-03-11,5.311852867317575,3.224034768440989
2024-03-12,5.231798563526058,3.206813705124733
2024-03-13,5.019216757161646,3.1262156981854976
2024-03-14,5.164742048984134,3.165313267719831
2024-03-15,5.1149413753744515,3.1541360111381547
2024-03-18,5.1233745870611305,3.1624359984808894
2024-03-19,5.0609341372502294,3.123682999878739
2024-03-20,5.070441932191272,3.1311798210704764
2024-03-21,5.160219471518741,3.1651605388491717
2024-03-22,5.2296712932172005,3.1905415192682742
2024-03-26,5.239389425061383,3.1876094584586543
2024-03-27,5.254326393669019,3.190129418094177
2024-03-28,5.332772715705853,3.2305440459039523
2024-04-01,5.372375010457325,3.254056596220852
2024-04-02,5.4465010949921435,3.26072668268754
2024-04-03,5.428401325784008,3.256277361958958
2024-04-04,5.420869776542524,3.2641778530623693
2024-04-05,5.413588755428917,3.2621680843064484
2024-04-08,5.406948437943365,3.284747556673273
2024-04-09,5.403928445467266,3.280956737991513
2024-04-10,5.433129050994962,3.299408185498837
2024-04-12,5.452097167551522,3.2658598452480416
2024-04-15,5.387733093761097,3.2322141404816307
2024-04-16,5.35545275654333,3.2173205611932922
2024-04-18,5.358761508664405,3.194604869505588
2024-04-19,5.364289916181421,3.21126946080445
2024-04-22,5.399806473075403,3.2456983953937355
2024-04-23,5.411124816396989,3.2506063769755493
2024-04-24,5.436143566774621,3.2581191750022747
2024-04-25,5.5062860696456175,3.288036847007383
2024-04-26,5.531499043298611,3.269759801257014
2024-04-29,5.4765466420399065,3.283088721869747
2024-04-30,5.5384731725682625,3.2867460749493214
2024-05-03,5.511478447368926,3.269079804291352
2024-05-06,5.467396373389518,3.2543463032745286
2024-05-07,5.376639933822044,3.22761356364782
2024-05-08,5.4021295752254614,3.2306165897480756
2024-05-09,5.376362804156121,3.1783255313554903
2024-05-10,5.420095897075309,3.20456808742363
2024-05-13,5.3450728172954065,3.212734670997072
2024-05-14,5.413534861356246,3.237106303525503
2024-05-15,5.460053809982329,3.2415736935636428
2024-05-16,5.520583639568353,3.271155829751027
2024-05-17,5.608917428186157,3.282420001486434
2024-05-21,5.606615950985493,3.309536107804857
2024-05-22,5.5823363571399724,3.3179798509254392
2024-05-23,5.691329016326323,3.367078753778384
2024-05-24,5.646737310059778,3.358960407926332
2024-05-27,5.620366922616434,3.3468266603114376
2024-05-28,5.58015294982974,3.3427540717263047
2024-05-29,5.560773276045336,3.327549514343112
2024-05-30,5.521248998854748,3.279006773750497
2024-05-31,5.49136137685518,3.2853739967564364
2024-06-03,5.686556694073732,3.380936697353803
2024-06-04,5.369794955144293,3.1942359123300705
2024-06-05,5.661111953027264,3.317228932941467
2024-06-06,5.688802095991958,3.3490073879222653
2024-06-07,5.8077941325278974,3.4150009704786926
2024-06-10,5.770408362637261,3.4193046367525124
2024-06-11,5.783979826725681,3.4268680204453212
2024-06-12,5.805814529426172,3.4423768168238436
2024-06-13,5.8760837900855565,3.463259282162522
2024-06-14,5.944757521129478,3.4793562182706586
2024-06-18,6.027527852858005,3.4970343449999364
2024-06-19,6.073802185521019,3.4733302361615155
2024-06-20,6.046563831947155,3.4761509637929584
2024-06-21,5.972273889363719,3.463192726609
2024-06-24,6.040622492802167,3.474562959356183
2024-06-25,6.072000148775047,3.4841804902739444
2024-06-26,6.018379146408294,3.484189014119318
2024-06-27,6.033199044306973,3.511634238420752
2024-06-28,6.083116987220738,3.5180158560645443
2024-07-01,6.087449822092323,3.5334719303535507
2024-07-02,6.088891738558298,3.526719791112269
2024-07-03,6.102734025165424,3.5516483879229686
2024-07-04,6.127869059359697,3.554168728856069
2024-07-05,6.169583692914824,3.575616566055699
2024-07-08,6.132973255213689,3.572712320413652
2024-07-09,6.204569481144509,3.5936734976105758
2024-07-10,6.085571195996736,3.584621286715968
2024-07-11,6.129759931499099,3.5853915828279526
2024-07-12,6.178408768923084,3.6117507529895465
2024-07-15,6.28213945378499,3.6358282904837225
2024-07-16,6.183432623440773,3.633624004293374
2024-07-18,6.147164124745839,3.6451811733237713
2024-07-19,6.0746182746065385,3.588197062482875
2024-07-22,6.1155543359927735,3.5930431827771767
2024-07-23,6.0749850025825785,3.594535527528572
2024-07-24,6.087130153081751,3.590495209627105
2024-07-25,6.0472330466241875,3.588068900723188
2024-07-26,6.158183216616305,3.6669641621457707
2024-07-29,6.22499416933234,3.6682250342744416
2024-07-30,6.243458185335435,3.6702707092471427
2024-07-31,6.294850670764134,3.6952240806792918
2024-08-01,6.257924000746393,3.710122321036121
2024-08-05,6.0854703469119595,3.6166543060604726
2024-08-06,5.969122650136868,3.600043748866651
2024-08-07,6.159123764532524,3.667729641254348
2024-08-08,6.182325398522309,3.6349819902429554
2024-08-09,6.373238834767518,3.6824478533060474
2024-08-12,6.396267315475402,3.677347285695688
2024-08-13,6.342299472365261,3.6501313324090883
2024-08-14,6.37987372911378,3.638430932872192
2024-08-16,6.509176871001811,3.7024732148087445
2024-08-19,6.504378425011644,3.7157811235103133
2024-08-20,6.584201523051144,3.7423672413537017
2024-08-21,6.617201320572097,3.7601959397026534
2024-08-22,6.644175302176813,3.766660675396378
2024-08-23,6.648247477589521,3.7691612852469762
2024-08-26,6.667216012700142,3.791313837695821
2024-08-27,6.667966693481035,3.7872321143636083
2024-08-28,6.776227597489072,3.7937424800598354
2024-08-29,6.712830346028721,3.7989099224047225
2024-08-30,6.758391791327102,3.8152417314275593
2024-09-02,6.758419226118055,3.8262211420569994
2024-09-03,6.751843618323585,3.826759551756324
2024-09-04,6.74855982679054,3.8132434773959045
2024-09-05,6.698248434786974,3.806163549990002
2024-09-06,6.596043789252843,3.771215944706821
2024-09-09,6.588271797192813,3.7762896479636274
2024-09-10,6.552356863808279,3.792410613732885
2024-09-11,6.540889343303785,3.777644604768905
2024-09-12,6.665958761915484,3.856976024402721
2024-09-13,6.639860766455394,3.8498476121103486
2024-09-16,6.663095271955113,3.8553124599274455
2024-09-17,6.662051948464749,3.8576553392202015
2024-09-18,6.611532346646496,3.846272347075104
2024-09-19,6.563809540739673,3.8447056430143633
2024-09-20,6.709032759023786,3.8970924012800428
2024-09-23,6.850177760329734,3.930819706978651
2024-09-24,6.875873150677704,3.9314893598974834
2024-09-25,6.86270311033239,3.934626273128489
2024-09-26,6.9757986653243025,3.9754613476704193
2024-09-27,6.995019900999035,3.980745135331401
2024-09-30,6.823719434044506,3.938438424347814
2024-10-01,6.862295703990956,3.9369607268527167
2024-10-03,6.775708725373151,3.8615863935317263
2024-10-04,6.725742859439201,3.8277638177944993
2024-10-07,6.720327382422154,3.785699186879923
2024-10-08,6.956468859830051,3.822523684799031
2024-10-09,7.009551655910773,3.8266221743251996
2024-10-10,7.005692874148554,3.8232317973286816
2024-10-11,7.022622388161645,3.826637272048117
2024-10-14,7.073272961115664,3.8447483532524465
2024-10-15,7.027556702567303,3.8246643305192505
2024-10-16,6.914608411352225,3.8070684416003564
2024-10-17,6.880410066666941,3.759722985038349
2024-10-18,6.870556180680744,3.777242666978784
2024-10-21,6.821180508986263,3.754056729819114
2024-10-22,6.666491240688542,3.6934578110773875
2024-10-23,6.618527281103626,3.6860230100662603
2024-10-24,6.619911862774283,3.6733636084282026
2024-10-25,6.542069725486561,3.6166752401800224
2024-10-28,6.568966815204738,3.644833399369238
2024-10-29,6.678016605995779,3.6641489190413026
2024-10-30,6.598950577099879,3.6522661773310463
2024-10-31,6.524463699566857,3.6399177280985238
2024-11-04,6.479124591692242,3.5920498724306826
2024-11-05,6.5053049462679295,3.6235480809020464
2024-11-06,6.67262131415263,3.6679804884175984
2024-11-07,6.582337152784545,3.6204543659592017
2024-11-08,6.616883593672236,3.6100007755293246
2024-11-11,6.666773920151886,3.600447772712887
2024-11-12,6.656701620611065,3.5623065548839463
2024-11-13,6.604235956718108,3.5061439911786922
2024-11-14,6.5995747505550435,3.5087556511479336
2024-11-18,6.510486453937641,3.5031848365168843
2024-11-19,6.569701414394315,3.510161514730194
2024-11-21,6.5753341558666225,3.4645909414242086
2024-11-22,6.729136374201327,3.5405705940397523
2024-11-25,6.7651892292701845,3.5818485126819586
2024-11-26,6.772120382908845,3.573308693939258
2024-11-27,6.747126097985055,3.593549478727956
2024-11-28,6.626582403085015,3.540888887174768
2024-11-29,6.693820864599337,3.5692792896539514
2024-12-02,6.7781111924282005,3.593099644868792
2024-12-03,6.78943772521464,3.6214482142005506
2024-12-04,6.821225888475944,3.618867009707805
2024-12-05,6.917207786752371,3.647321944074548
2024-12-06,6.889463720883945,3.646608456363422
2024-12-09,6.900807873022307,3.6335245916964145
2024-12-10,6.939613032682547,3.627778614628708
2024-12-11,6.93919899274402,3.637684163629301
2024-12-12,6.959845061980251,3.620029266559756
2024-12-13,7.014955209059581,3.644113233475609
2024-12-16,6.983442839574626,3.632629431018607
2024-12-17,6.946542494783435,3.5830007512743802
2024-12-18,6.9656526367563085,3.5638719083726675
2024-12-19,6.916869694201674,3.5394512559515614
2024-12-20,6.8038877196347505,3.4816028733156728
2024-12-23,6.844445498705421,3.4980274986520006
2024-12-24,6.826332797762326,3.490754254784131
2024-12-26,6.83986478659949,3.501391223665427
2024-12-27,6.88769791749935,3.505730863123042
2024-12-30,6.917208252308469,3.492787819044021
2024-12-31,6.8608685147136015,3.4958747523503813
2025-01-01,6.852792099285971,3.507058932005244
2025-01-02,6.929291647545115,3.582456781343151
2025-01-03,6.790235599939511,3.565193873933025
2025-01-06,6.788804591694244,3.500044499156459
2025-01-07,6.770308438150471,3.5124346929988692
2025-01-08,6.76414478452857,3.503553572055511
2025-01-09,6.715188948099342,3.480302598089441
2025-01-10,6.802387121799894,3.448940092291076
2025-01-13,6.671697810319386,3.376182421847298
2025-01-14,6.578295471967555,3.407214704235924
2025-01-15,6.596354794428763,3.41569943760698
2025-01-16,6.57706018162602,3.4343798760428643
2025-01-17,6.531186739074025,3.4401673672978004
2025-01-20,6.634474651021055,3.4542695767746516
2025-01-21,6.552431442718019,3.4009708650286847
2025-01-22,6.6844156153791525,3.4109626605984036
2025-01-23,6.757048576611476,3.430855638187653
2025-01-24,6.764261908481083,3.4050700964609053
2025-01-27,6.592305777640649,3.3502633652518443
2025-01-28,6.541005390352069,3.3544317722254773
2025-01-29,6.652945606016767,3.4041818801881933
2025-01-30,6.632015065898034,3.4200599227404824
2025-01-31,6.65822197604086,3.4766973507873207
2025-02-03,6.797715307004692,3.4585231301677064
2025-02-04,6.837125907380074,3.5030393178598493
2025-02-05,6.823757054481798,3.5010953722945883
2025-02-06,6.809788826500022,3.480180542601855
2025-02-07,6.819402706688958,3.491948176489425
2025-02-10,6.790591540004652,3.454546533709066
2025-02-11,6.609409451342392,3.3954162586877805
2025-02-12,6.578917935999341,3.3934869508715977
2025-02-13,6.61643009841862,3.396190144141422
2025-02-14,6.566990980000953,3.3582011249850496
2025-02-17,6.576106876793444,3.372867798120649
2025-02-18,6.619199378558536,3.373553329936738
2025-02-19,6.652941773251922,3.380045970612615
2025-02-20,6.629329915372603,3.3960025635019653
2025-02-21,6.595303019657582,3.378187359630042
2025-02-24,6.564082957259129,3.3454245950845634
2025-02-25,6.577642132259281,3.3366700211400873
2025-02-27,6.588075045363894,3.3308992577274417
2025-02-28,6.36651988147722,3.251842117282346
2025-03-03,6.433263013948502,3.2614696922507598
2025-03-04,6.36493078873192,3.2576578627387627
2025-03-05,6.408319951971935,3.3123861832463133
2025-03-06,6.454350901538802,3.346926771306157
2025-03-07,6.458959965743891,3.3401982019829597
2025-03-10,6.386099493573888,3.314770589611546
2025-03-11,6.385820557886005,3.3083635021656272
2025-03-12,6.404237418802596,3.298552192566888
2025-03-13,6.360062500685813,3.2817922528558037
2025-03-17,6.382633105128103,3.302670880508458
2025-03-18,6.382633105128103,3.3028648376855116
2025-03-19,6.471731111660393,3.379124435667034
2025-03-20,6.529632159203225,3.415605019758288
2025-03-21,6.594407197342386,3.440344435313523
2025-03-24,6.7579070831103,3.4741377348046107
2025-03-25,6.754433189265414,3.4597470348205706
2025-03-26,6.668614811071939,3.4346059448902566
2025-03-27,6.687571995998639,3.4588300838527526
2025-03-28,6.634453168740416,3.4383764374452213
2025-04-01,6.569289657375146,3.415234684597624
2025-04-02,6.6140964491417975,3.440724547834242
2025-04-03,6.55549651206035,3.4391416253850164
2025-04-04,6.467541075245116,3.3651407563276874
2025-04-07,6.308040830057621,3.2566559892863833
2025-04-08,6.434534145460721,3.322221405497939
